Time (h),Fg,RPM,Fs,Fa,Fb,Fc,Fh,Fw,pressure,Fremoved,S,DO2,P,V,Wt,pH,T,Q,CO2outgas,Fpaa,PAA_offline,Foil,NH3_offline,OUR,O2,P_offline,X_offline,CER,NH3_shots,Viscosity_offline,Fault_ref,Control_ref,PAT_ref,Batch_ref,Batch_ref
186.6,75,100,80,0,8.837481417061246,11.82653493529539,67.44195644824283,150,0.9,-0,18.82242557491029,13.36296026956186,15.42664461997339,75640.26995239389,84601.84681813729,6.496099078064679,297.9661213959408,309.5885290576314,1.377240214827339,10,NaN,23,NaN,0.8424907571173593,0.1961150470372275,NaN,NaN,1.288750484394703,0,NaN,0,0,0,1,5
186.8,75,100,80,0,10.90565133754465,39.08569919094343,6.744195644824284,150,0.9,-0,18.92504312578833,13.37735867813466,15.40989244514215,75683.59592894014,84653.18513014754,6.500937383898586,297.8746686371574,276.7177963680004,1.376807545635936,10,NaN,23,NaN,0.832542903582181,0.1961902762427223,NaN,NaN,1.288338248076366,0,NaN,0,0,0,1,5
187,75,100,80,0,11.03976785708937,11.72570975728303,114.1316563926669,150,0.9,-0,19.02849565851154,13.38296309082948,15.39313688856586,75726.92311377119,84704.56187175107,6.505716590592666,298.0823046436338,351.3889354765808,1.37637437368704,10,NaN,23,NaN,0.8279054122010717,0.1962258025832223,NaN,NaN,1.287925537463116,0,NaN,0,0,0,1,5
187.2,75,100,80,0,9.272938400734912,79.3461015759311,11.41316563926669,150,0.9,-0,19.12941931090262,13.38406689533206,15.37646170070844,75769.87797213267,84755.46165201136,6.507338462875448,297.9569600246851,306.2873037401837,1.375940691843265,10,NaN,23,NaN,0.823272795749152,0.196261290766274,NaN,NaN,1.287512345771189,0,NaN,0,0,0,1,5
187.4,75,100,80,0,6.867526970889227,37.63136212630525,1.141316563926669,150,0.9,-0,19.22958476853951,13.38259492567246,15.35996341546429,75812.3910518175,84805.88961167732,6.505643510412394,297.8490916746685,267.4530694810695,1.375506494560021,10,NaN,23,NaN,0.8199236949776412,0.1962871850364468,NaN,NaN,1.28709866773467,0,NaN,0,0,0,1,5
187.6,75,100,80,0,5.140872241315269,11.28940863789157,68.83737746039185,150,0.9,-0,19.330825448041,13.37380713047309,15.34355793217986,75854.55750842167,84856.01575467928,6.501600265527435,297.9426984736185,301.1709174490175,1.375071776532758,10,NaN,23,NaN,0.8272473496437359,0.1962333130356495,NaN,NaN,1.286684498316596,0,NaN,0,0,0,1,5
187.8,75,100,80,0,5.028604025681994,3.386822591367472,0.0001,150,0.9,-0,19.43434277902146,13.3644353573721,15.32717010095814,75896.69391497689,84906.20906514047,6.497622751530558,297.8699457494012,274.950934280412,1.374636531748116,10,NaN,23,NaN,0.8402468192702289,0.1961370015307685,NaN,NaN,1.286269831804962,0,NaN,0,0,0,1,5
188,75,100,80,0,6.499611275736498,1.016046777410242,74.62518971385167,150,0.9,-0,19.53687600302509,13.37528393547005,15.31073129497815,75939.11210672604,84956.64968692718,6.495880117477764,297.9885047473527,317.7021793381072,1.374200752275648,10,NaN,23,NaN,0.8347593384369754,0.1961788929173037,NaN,NaN,1.285854660661631,0,NaN,0,0,0,1,5
188.2,75,100,80,0,8.660552079534034,37.58751210488414,7.462518971385167,150,0.9,-0,19.63816857466035,13.3972189408403,15.29422097563594,75981.95290308948,85007.47047114669,6.497026913744414,297.9013417167799,286.2551530051825,1.373764428129545,10,NaN,23,NaN,0.816798718204672,0.1963140063440515,NaN,NaN,1.285438975390708,0,NaN,0,0,0,1,5
188.4,75,100,80,0,10.36044866104475,11.27625363146524,113.1078274086667,150,0.9,-0,19.73715210884211,13.40491029450704,15.27764024247784,76025.10767124998,85058.51555033652,6.500290529212406,298.1064230417603,360.2852311069299,1.373327548027264,10,NaN,23,NaN,0.813488441049914,0.1963396135359992,NaN,NaN,1.285022765261378,0,NaN,0,0,0,1,5
188.6,75,100,80,0,10.75720206540061,78.98334785823482,11.31078274086667,150,0.9,-0,19.83712081845234,13.40422101521319,15.26105096277117,76068.3217516303,85109.67008948032,6.503819831435306,297.9889651702708,317.862363140672,1.372890100867043,10,NaN,23,NaN,0.816976362646861,0.1963144190984525,NaN,NaN,1.284606019715576,0,NaN,0,0,0,1,5
188.8,75,100,80,0,9.748136949484868,40.91313632304124,1.131078274086667,150,0.9,-0,19.93849839165951,13.4132898796542,15.24458276744943,76111.37184050913,85160.71710235663,6.506052803495876,297.8820584780945,279.2293786437187,1.372452076538743,10,NaN,23,NaN,0.8058273730193655,0.1963986018360301,NaN,NaN,1.284188729140423,0,NaN,0,0,0,1,5
189,75,100,80,0,7.850985169889253,12.27394089691237,67.20898048471017,150,0.9,-0,20.03975580297735,13.40676557536451,15.22821917140882,76154.0420002968,85211.37379332224,6.505423317275868,297.9702247483496,311.1072706317701,1.372013465979252,10,NaN,23,NaN,0.8095043196116741,0.1963720010722331,NaN,NaN,1.283770884920963,0,NaN,0,0,0,1,5
189.2,75,100,80,0,6.210868484937421,39.070297254787,6.720898048471017,150,0.9,-0,20.13771286166886,13.39411565439247,15.21194270303364,76196.3808630397,85261.56480271695,6.50253459155444,297.8794481292502,278.2680493111175,1.371574261199725,10,NaN,23,NaN,0.8218432436673846,0.1962806646201838,NaN,NaN,1.283352479466048,0,NaN,0,0,0,1,5
189.4,75,100,80,0,5.724492527623718,11.7210891764361,112.4552246983028,150,0.9,-0,20.23493517026439,13.39316263502205,15.19567783831732,76238.59775955538,85311.61066605122,6.498836339822828,298.081185819593,351.2870925220528,1.371134454031046,10,NaN,23,NaN,0.8247213380031726,0.1962600281895409,NaN,NaN,1.282933505013184,0,NaN,0,0,0,1,5
189.6,75,100,80,0,6.712842941863482,77.48072183480528,11.24552246983028,150,0.9,-0,20.33176505844616,13.40443728723508,15.17937330051477,76280.99322746915,85361.81980984863,6.496507519037906,297.962289292582,308.2296129603245,1.370694035253903,10,NaN,23,NaN,0.8164638477591084,0.1963226205266247,NaN,NaN,1.282513952799826,0,NaN,0,0,0,1,5
189.8,75,100,80,0,8.625639453334372,37.9928555731851,1.124552246983028,150,0.9,-0,20.42646026969369,13.42233050075193,15.1630671445712,76323.8092494595,85412.37123879767,6.49627878555027,297.8566502097747,269.9527792125743,1.370252993939935,10,NaN,23,NaN,0.8022891352093593,0.1964294173144254,NaN,NaN,1.282093812435821,0,NaN,0,0,0,1,5
190,75,100,80,0,10.62742325255391,11.39785667195553,68.63040670770599,150,0.9,-0,20.52097020207977,13.43271610582155,15.14670878812874,76367.02399114071,85463.32431201788,6.498560732348195,297.9496393023342,303.6642256265367,1.369811317657987,10,NaN,23,NaN,0.7968062915012747,0.1964712594274481,NaN,NaN,1.281673072099977,0,NaN,0,0,0,1,5
190.2,75,100,80,0,11.71491358061834,3.419357001586659,0.0001,150,0.9,-4000,20.61709766866765,13.44502517401646,15.13030115225746,75706.25041722888,84714.56778395695,6.531497987354463,297.8770333684768,277.4494832957038,1.360947005948241,10,NaN,23,NaN,0.777119908393843,0.1966359728525372,NaN,NaN,1.273229976294705,0,NaN,0,0,0,1,5
190.4,75,100,80,0,0,1.025807100475997,73.04173660333157,150,0.9,-4000,20.71630075496521,13.41159110540598,15.11431275015097,75043.16860296564,83963.57139448613,6.548388965769624,297.9928870839973,318.9129601448366,1.348354850149405,10,NaN,23,NaN,0.7693673939309454,0.1967189782244332,NaN,NaN,1.261239574531409,0,NaN,0,0,0,1,5
190.6,75,100,80,0,0,36.92863477685018,7.304173660333158,150,0.9,-4000,20.81836063852447,13.41823250243942,15.09826865766771,74380.12432768471,83212.69016148656,6.565629679095872,297.9074183642475,288.5932109399646,1.335589532063957,10,NaN,23,NaN,0.7481716228255381,0.196902720262321,NaN,NaN,1.249088354542746,0,NaN,0,0,0,1,5
190.8,75,100,80,0.5185192501991032,0,11.07859043305505,110.0490067323954,150,0.9,-4000,20.92050893327745,13.40799000778192,15.08212495914776,73717.20529030669,82461.90360401463,6.582426174463965,298.1114324488935,360.322529709911,1.322829098140189,10,NaN,23,NaN,0.7475694398572742,0.1969326826935356,NaN,NaN,1.236945876176881,0,NaN,0,0,0,1,5
191,75,100,80,1.03709223596425,0,78.63265369331724,11.00490067323954,150,0.9,-4000,21.02417980277974,13.4109992670133,15.0658867961822,73054.41757334227,81711.27047016841,6.598682371686817,297.9934467567624,319.2121962278742,1.310082419927449,10,NaN,23,NaN,0.7327864092409182,0.1970685088839035,NaN,NaN,1.224820570396218,0,NaN,0,0,0,1,5
191.2,75,100,80,1.555692441657925,0,40.57620110673876,1.100490067323954,150,0.9,-4000,21.13129723639695,13.41753541967336,15.04962283117174,72391.81645575803,80960.92812851594,6.614298022195527,297.8875509761641,282.648600681856,1.297349999062642,10,NaN,23,NaN,0.7132113543417399,0.1972400750768676,NaN,NaN,1.212712898942098,0,NaN,0,0,0,1,5
191.4,75,100,80,2.074328915484525,0,12.17286033202163,65.33831702063746,150,0.9,-4000,21.24087436938064,13.41329176518113,15.03328132870904,71729.36399874071,80210.79764746572,6.629219069343128,297.9799649622078,314.265588336393,1.284631945252763,10,NaN,23,NaN,0.7064653643308031,0.1973158474027755,NaN,NaN,1.200622950432914,0,NaN,0,0,0,1,5
191.6,75,100,80,2.593004561472013,0,40.63306547774053,6.533831702063747,150,0.9,-4000,21.35122535846548,13.41929711719157,15.0168568729082,71067.05811954092,79460.81112283426,6.643217411303136,297.8846813585826,281.9671278804008,1.271928345661917,10,NaN,23,NaN,0.6885291982311471,0.1974751158210562,NaN,NaN,1.188550791958397,0,NaN,0,0,0,1,5
191.8,75,100,80,3.111747511088123,0,12.18991964332216,115.3853713597186,150,0.9,-4000,21.46659016873384,13.42116144193742,15.00031519267793,70404.87511849889,78711.10059391016,6.65641659490247,298.11318265265,358.7022904405842,1.259239291250174,10,NaN,23,NaN,0.6753710332527647,0.1975986930165747,NaN,NaN,1.176496494133066,0,NaN,0,0,0,1,5
192,75,100,80,3.630531321076735,0,87.41304407061958,11.53853713597186,150,0.9,-4000,21.58266172941853,13.4228699433732,14.98366370065103,69742.82279264605,77961.51143021238,6.668701718430273,297.9739998095935,312.4006024179474,1.246564866749167,10,4693.970039443943,23,3158.6748937545,0.662635447897673,0.1977190888788668,15.04962283117174,20.78973434913694,1.164460121572437,0,81.26804050727189,0,0,0,1,5
192.2,75,100,80,4.149378275998497,0,41.92555298500946,1.153853713597186,150,0.9,-0,21.70163488604595,13.42556531674795,14.96701269931607,69785.33311847929,78012.19067812555,6.640800921331401,297.8595442443041,274.4942296443903,1.242547039517589,10,NaN,23,NaN,0.6577007173878339,0.1977639511043738,NaN,NaN,1.160645398415916,0,NaN,0,0,0,1,5
192.4,75,100,80,4.673439410618435,0,12.57766589550284,69.55766294689209,150,0.9,-0,21.82195968159458,13.42183033518283,14.95033995764069,69827.94552573099,78063.02683108633,6.614100370510828,297.9667673134446,310.0260272038659,1.242000446387779,10,NaN,23,NaN,0.6658419308875222,0.1977043020433343,NaN,NaN,1.160126467200645,0,NaN,0,0,0,1,5
192.6,75,100,80,5.195369393895913,0,45.16095065003154,6.95576629468921,150,0.9,-0,21.94443220967096,13.43984461526805,14.93364272259279,69870.65753708247,78114.05641366148,6.588534747028953,297.8655447732528,276.4630625078814,1.241585756504962,10,NaN,23,NaN,0.6488044092479559,0.1978322432666816,NaN,NaN,1.159732768880497,0,NaN,0,0,0,1,5
192.8,75,100,80,5.717244572931331,0,13.54828519500946,129.2245253421154,150,0.9,-0,22.06690453580916,13.43445217742709,14.91688318690855,69913.44119777379,78165.16435648978,6.563814600487712,298.1341866381117,365.5904424285737,1.241175341397841,10,NaN,23,NaN,0.6585398016007964,0.1977604377225604,NaN,NaN,1.159343133186711,0,NaN,0,0,0,1,5
193,75,100,80,6.239098228118975,0,101.9468266197356,12.92245253421154,150,0.9,-0,22.1914774606668,13.45556125102694,14.900072033494,69956.30445168633,78216.43574248628,6.540319214346537,297.9891027380496,317.4276780339325,1.240764389317915,10,NaN,23,NaN,0.637891761276025,0.1979152833000193,NaN,NaN,1.158952991932833,0,NaN,0,0,0,1,5
193.2,75,100,80,0,0,54.91006604107488,1.292245253421154,150,0.9,-0,22.3125714224076,13.43397580686316,14.8835935273725,69997.96263287777,78266.36334546172,6.527359325473321,297.861825658907,275.1516997790303,1.240352712482669,10,NaN,23,NaN,0.6456443642193331,0.1978582850919929,NaN,NaN,1.158562166865166,0,NaN,0,0,0,1,5
193.4,75,100,80,0,0,16.47301981232247,84.45708298692742,150,0.9,-0,22.43346182474189,13.43651285785211,14.86712068265639,70039.61423041356,78316.28011399671,6.514991658973633,298.0047090906164,322.6384868061353,1.239940303506699,10,NaN,23,NaN,0.6454977271195133,0.1978602051095485,NaN,NaN,1.158170650994839,0,NaN,0,0,0,1,5
193.6,75,100,80,0,0,61.54084405462172,8.445708298692741,150,0.9,-0,22.5561140237837,13.42672814059285,14.85065186183075,70081.25773884113,78366.26176976113,6.503165921999309,297.8878649234608,283.7836391363339,1.239527157715314,10,NaN,23,NaN,0.6592201925525633,0.1977586617252985,NaN,NaN,1.157778439906669,0,NaN,0,0,0,1,5
193.8,75,100,80,0,0,18.46225321638651,154.7419674364475,150,0.9,-0,22.67850686156178,13.42183306596811,14.8341432280261,70122.86054782677,78416.20116848643,6.491859560317796,298.2179926249779,393.6252708309959,1.239113269923148,10,NaN,23,NaN,0.6683323245188887,0.1976914980433204,NaN,NaN,1.157385528700918,0,NaN,0,0,0,1,5
194,75,100,80,0,3.775418380878952,129.0275761232284,15.47419674364475,150,0.9,-0,22.80086368473748,13.44220094093021,14.81745567064401,70165.18992172688,78466.88107544871,6.486350893864979,298.0335709649075,332.2284752633554,1.238698635261096,10,NaN,23,NaN,0.6580382875703373,0.1977691390238236,NaN,NaN,1.156991912778331,0,NaN,0,0,0,1,5
194.2,75,100,80,0,9.736948903471669,71.10086907422453,1.547419674364475,150,0.9,-0,22.92239068276467,13.46174425307255,14.80061729554672,70208.76496235305,78518.79673294685,6.488945453197263,297.8845931712804,282.6023814801719,1.238283245781856,10,NaN,23,NaN,0.6541785882752602,0.1977987670223733,NaN,NaN,1.156597584617787,0,NaN,0,0,0,1,5
194.4,75,100,80,0,14.65262973730756,21.33026072226736,92.77015788865538,150,0.9,-0,23.04526874470065,13.47393781229717,14.78360275280076,70253.31752420147,78571.75762528135,6.497909778972717,298.0419595457586,335.0543283233961,1.237867090626278,10,NaN,23,NaN,0.65648416250868,0.1977823994010722,NaN,NaN,1.156202533934371,0,NaN,0,0,0,1,5
194.6,75,100,80,0,15.98761774954042,72.41123729247016,9.277015788865539,150,0.9,-0,23.16691278501651,13.47948684902976,14.7665645630765,70298.12859393882,78624.93929019474,6.508538583490759,297.9113657583417,291.499440707508,1.237450160425071,10,NaN,23,NaN,0.6559912290509198,0.1977869120357037,NaN,NaN,1.155806751857946,0,NaN,0,0,0,1,5
194.8,75,100,80,0,13.08600771689929,21.72337118774105,168.6578154687759,150,0.9,-0,23.289602318737,13.46103685327552,14.74963137896318,70342.31487075562,78677.54016991318,6.515984281921769,298.2744182686288,412.6560556288816,1.237032449910127,10,NaN,23,NaN,0.6716181898589816,0.1976711415640761,NaN,NaN,1.155410233411903,0,NaN,0,0,0,1,5
195,75,100,80,0,7.221885231795691,144.6321565802517,16.8657815468776,150,0.9,-0,23.41558402985862,13.4385873024312,14.73293457299179,70385.29509321811,78729.04868360437,6.515060993690457,298.083114585268,348.7769647064126,1.236613959260834,10,NaN,23,NaN,0.6835724261607549,0.1975827540823979,NaN,NaN,1.155012978790934,0,NaN,0,0,0,1,5
195.2,75,100,80,0,1.744342375990787,86.2001770672081,1.68657815468776,150,0.9,-0,23.54402187225569,13.4349928086114,14.71656722128047,70427.23694482454,78779.59801658905,6.505874363986083,297.9208012973984,294.5468424303426,1.236194692768247,10,NaN,23,NaN,0.674253309832461,0.1976531517184685,NaN,NaN,1.15461499209273,0,NaN,0,0,0,1,5
195.4,75,100,80,0,0,25.86005312016243,102.9079831082059,150,0.9,-0,23.67424612151239,13.42002992887382,14.70027986535932,70468.82280401951,78829.86219831547,6.494429147615397,298.1011877942335,354.8495981867691,1.235774654378223,10,NaN,23,NaN,0.6887051545609988,0.1975461165482338,NaN,NaN,1.154216277087172,0,NaN,0,0,0,1,5
195.6,75,100,80,0,2.75648404848322,86.340792839725,10.29079831082059,150,0.9,-0,23.804448376702,13.42223789161435,14.68388130488283,70510.9493504518,78880.6792655358,6.48746635943407,297.9613483349054,308.0750165554518,1.235353845090361,10,NaN,23,NaN,0.6971878007291527,0.1974836255455687,NaN,NaN,1.153816834747377,0,NaN,0,0,0,1,5
195.8,75,100,80,0,8.276153527703947,40.53782292901391,1.029079831082059,150,0.9,-0,23.93155445906505,13.44786885511225,14.66733196255535,70554.21965507571,78932.54297602449,6.488487224107281,297.8475473765271,269.9879014361803,1.234932261221843,10,NaN,23,NaN,0.6857556523863219,0.1975698206219335,NaN,NaN,1.153416661601872,0,NaN,0,0,0,1,5
196,75,100,80,0,13.37563452648305,12.16134687870417,70.2087703050299,150,0.9,-0,24.05648272278537,13.46820777275073,14.65060327343343,70598.50711834335,78985.3612693539,6.496700875408472,297.9536431028191,305.5173360666402,1.234509896044454,10,NaN,23,NaN,0.6783571249798891,0.1976258931319892,NaN,NaN,1.153015751288703,0,NaN,0,0,0,1,5
196.2,75,100,80,0,15.19161035378077,43.90090625702295,7.020877030502991,150,0.9,-0,24.17927297012136,13.46972677531617,14.63383662642217,70643.15364307641,79038.46362215285,6.507878335247806,297.8488025749232,270.3870382796403,1.23408674317176,10,NaN,23,NaN,0.6835007411561381,0.1975883450696699,NaN,NaN,1.152614097770655,0,NaN,0,0,0,1,5
196.4,75,100,80,0,12.54989787054907,13.17027187710688,132.1164812141014,150,0.9,-0,24.30000272316814,13.46817622803597,14.6171779268904,70687.23875569708,79090.92303984871,6.515183069747405,298.1204174218713,361.4553863616084,1.233662800000222,10,NaN,23,NaN,0.6801577328115562,0.1976141477796728,NaN,NaN,1.15221169860147,0,NaN,0,0,0,1,5
196.6,75,100,80,0,7.008478313914378,101.9937945930307,13.21164812141014,150,0.9,-0,24.42028509602494,13.44933619020206,14.60075066576166,70730.19133770134,79142.22440057389,6.514381367275345,297.9676951517001,310.2197011817508,1.233238069525638,10,NaN,23,NaN,0.6879108382337741,0.1975571202625519,NaN,NaN,1.151808556649742,0,NaN,0,0,0,1,5
196.8,75,100,80,0,1.801936138283627,51.78315335201684,1.321164812141014,150,0.9,-0,24.53871994937743,13.42327207621214,14.58462042445273,70772.1473190369,79192.45224145471,6.505324710252806,297.8394549006265,267.1725566181219,1.232812558448601,10,NaN,23,NaN,0.7059389977394687,0.1974233568839999,NaN,NaN,1.151404678300412,0,NaN,0,0,0,1,5
197,75,100,80,0,0.219192424284647,15.53494600560505,84.18368100598195,150,0.9,-0,24.65722627210953,13.43482172670718,14.56856400055652,70813.78071871877,79242.36358312381,6.49419308395284,297.9799319817027,314.3539953136747,1.232386273816329,10,NaN,23,NaN,0.6910201304888177,0.197535610449223,NaN,NaN,1.151000070267175,0,NaN,0,0,0,1,5
197.2,75,100,80,0,3.069489274940274,58.94089963345856,8.418368100598196,150,0.9,-0,24.774128739647,13.43206917263671,14.55239797751105,70855.97624726284,79292.78694003551,6.487760757276667,297.8641771569789,275.4538623513604,1.231959219308001,10,NaN,23,NaN,0.7039397594848914,0.1974399931097142,NaN,NaN,1.15059473606675,0,NaN,0,0,0,1,5
197.4,75,100,80,0,8.470663191611472,17.68226989003757,155.951185923877,150,0.9,-0,24.89026201556704,13.44963023344606,14.53598205655424,70899.21050359274,79344.23564467985,6.489331792732588,298.1951251188741,386.7352253578139,1.231531393951387,10,NaN,23,NaN,0.702255330546929,0.1974534274406764,NaN,NaN,1.150188674800986,0,NaN,0,0,0,1,5
197.6,75,100,80,0,13.2322096569171,127.6341213160075,15.5951185923877,150,0.9,-0,25.0101422517291,13.46699168429338,14.51936809143042,70943.36682190983,79396.7619731397,6.498361802975217,298.0174534874263,326.9577852595642,1.231102794155064,10,NaN,23,NaN,0.697528130362098,0.1974895844090123,NaN,NaN,1.149781883085905,0,NaN,0,0,0,1,5
197.8,75,100,80,0,14.38289734669341,71.17249071007399,1.55951185923877,150,0.9,-0,25.13143235752493,13.47893748222451,14.50281886427494,70987.80628455438,79449.63530651809,6.508908006219841,297.8665640875993,276.1607881220041,1.23067341671459,10,NaN,23,NaN,0.6884382564857568,0.1975583125663784,NaN,NaN,1.149374357905014,0,NaN,0,0,0,1,5
198,75,100,80,0,11.33399934489124,21.3517472130222,98.70858527633806,150,0.9,-0,25.25057970290993,13.46326612171551,14.48642418301808,71031.6283109755,79501.81084840468,6.514479386324341,298.0374347607485,333.7187818797248,1.230243261937424,10,NaN,23,NaN,0.6997660822779151,0.197474591507499,NaN,NaN,1.148966099575113,0,NaN,0,0,0,1,5
198.2,75,100,80,0,6.077718538794832,76.42995323316681,9.870858527633807,150,0.9,-0,25.37005710015793,13.45023159638998,14.47026200698026,71074.38868714777,79552.92646744817,6.512347143050281,297.9048271441902,289.02364092766,1.229812335464383,10,NaN,23,NaN,0.7024889426332921,0.1974551195130134,NaN,NaN,1.148557113474819,0,NaN,0,0,0,1,5
198.4,75,100,80,0,1.683683492955725,22.92898596995004,177.9644776499046,150,0.9,-0,25.49280704610394,13.43994941916253,14.45423926224671,71116.22286855539,79603.23688981784,6.503234281050584,298.2851199030525,417.2736629213965,1.229380646011648,10,NaN,23,NaN,0.7045288288597714,0.1974407484638204,NaN,NaN,1.148147407901284,0,NaN,0,0,0,1,5
198.6,75,100,80,0,0.9330380816042791,151.5555628087677,17.79644776499046,150,0.9,-0,25.61500727881275,13.44312758699587,14.43822062314782,71157.87348701533,79653.34478250421,6.493346885789535,298.0771179711646,347.0875900788711,1.228948202305617,10,NaN,23,NaN,0.700750345013614,0.1974698306314819,NaN,NaN,1.147736991161024,0,NaN,0,0,0,1,5
198.8,75,100,80,0,4.11755326384753,87.63469698042289,1.779644776499046,150,0.9,-0,25.7383966357397,13.45638995045198,14.42217364135949,71200.22338644401,79704.20728970799,6.488791605548696,297.9054097964791,289.1153226803231,1.22851500927692,10,NaN,23,NaN,0.6961956198842052,0.197504708861959,NaN,NaN,1.147325867957851,0,NaN,0,0,0,1,5
199,75,100,80,0,9.104212698723885,26.29040909412686,106.0647071182285,150,0.9,-0,25.86210481842345,13.47205647073162,14.40594484563979,71243.56447377811,79756.09330561383,6.491736091645435,298.0887751141312,351.0589991873964,1.22808106693453,10,NaN,23,NaN,0.6942569103587579,0.1975200529614474,NaN,NaN,1.146914038324575,0,NaN,0,0,0,1,5
199.2,75,100,80,0,12.905541229382,87.29212236218692,10.60647071182285,150,0.9,-0,25.98662998524159,13.48897542719886,14.38958651385184,71287.65601016063,79808.77470448198,6.500476312298495,297.9400805648875,300.7980925078517,1.227646373316075,10,NaN,23,NaN,0.6871733049364762,0.1975738113913566,NaN,NaN,1.146501500423186,0,NaN,0,0,0,1,5
199.4,75,100,80,0,13.21577074175135,26.18763670865608,189.7257035708161,150,0.9,-0,26.11128304207919,13.51022740012827,14.37319289306144,71331.76025421837,79861.47252971838,6.509750998025145,298.3453018000376,437.8499479500069,1.22721092745386,10,NaN,23,NaN,0.6650100207589934,0.1977401177278241,NaN,NaN,1.146088253359766,0,NaN,0,0,0,1,5
199.6,75,100,80,0,9.832919268599863,164.8571931380562,18.97257035708162,150,0.9,-0,26.23791594431002,13.50357780913566,14.35692947419491,71375.15376019181,79913.52932550096,6.51389015777331,298.1150667750765,359.9352424547285,1.226774732609321,10,NaN,23,NaN,0.6636575275287697,0.1977510843105688,NaN,NaN,1.145674300253945,0,NaN,0,0,0,1,5
199.8,75,100,80,0,4.812958709627186,95.33576776424925,1.897257035708162,150,0.9,-0,26.36563035892388,13.49031134789399,14.34098619169464,71417.61241756912,79964.67834352545,6.510036542460335,297.9279189154315,296.5652838736989,1.226337796200571,10,NaN,23,NaN,0.6666956126617695,0.1977292861235698,NaN,NaN,1.145259648169907,0,NaN,0,0,0,1,5
200,75,100,80,0,1.34422689491395,28.60073032927477,108.3375863311437,150,0.9,-0,26.49630366808079,13.48217302782427,14.32519822941137,71459.37393518719,80015.23898908016,6.500607410086213,298.1112445957192,358.6761087294032,1.225900127361802,10,NaN,23,NaN,0.668826375789735,0.1977142597207181,NaN,NaN,1.144844305800085,0,NaN,0,0,0,1,5
200.2,65,100,80,0,1.639858845614165,90.54865830454349,10.83375863311437,250,0.9,-0,26.61950415284539,13.59045184566584,14.3056445640639,71519.986363049,80084.64259380796,6.491351066873558,297.9493429633548,303.7860451260369,1.397343552796478,4,NaN,23,NaN,0.6506162697073197,0.1967605298207937,NaN,NaN,1.133521684187871,0,NaN,0,0,0,1,5
200.4,65,100,80,0,5.619619678331239,27.16459749136305,195.0819754148474,250,0.9,-0,26.74103785720924,13.61934891717317,14.28590581791497,71581.34464402028,80154.74044484367,6.488651982350884,298.3623932699104,443.9387719817681,1.407700071667085,4,NaN,23,NaN,0.6498917369035268,0.1967461010618579,NaN,NaN,1.142079220275701,0,NaN,0,0,0,1,5
200.6,65,100,80,0,10.65805943693146,168.9815766215978,19.50819754148474,250,0.9,-0,26.86165872463389,13.64119634137343,14.26596901526628,71643.6751136158,80225.79387998491,6.49446238991296,298.121865163609,362.2569538200948,1.407881166726156,4,NaN,23,NaN,0.6454064503086485,0.1967843516097065,NaN,NaN,1.142228878987763,0,NaN,0,0,0,1,5
200.8,65,100,80,0,13.36540826447125,96.49125027007358,1.950819754148474,250,0.9,-0,26.97719448357857,13.63910857971711,14.24607077197171,71706.61733636991,80297.28401052058,6.504258714906786,297.9298664656155,297.0005139579095,1.407415845082673,4,NaN,23,NaN,0.6581816596122321,0.1966752935342277,NaN,NaN,1.141844334115637,0,NaN,0,0,0,1,5
201,65,100,80,0,12.16838365997562,28.94737508102207,107.9855399696351,250,0.9,-0,27.08995861916116,13.63447393305492,14.22627345026124,71769.31700035081,80368.42529447653,6.512004573121869,298.1059214286257,356.8884638964405,1.406908962300087,4,NaN,23,NaN,0.6656499130898059,0.1966119929974049,NaN,NaN,1.141425448225151,0,NaN,0,0,0,1,5
201.2,65,100,80,0,7.892496236262711,88.49632001507001,10.79855399696351,250,0.9,-0,27.2020332188005,13.63056308624824,14.20668863827915,71831.15519734913,80438.67871627114,6.512342303759354,297.9346435500362,298.576849167379,1.406398559289879,4,NaN,23,NaN,0.6642668165350847,0.1966249220000903,NaN,NaN,1.141003658902072,0,NaN,0,0,0,1,5
201.4,65,100,80,0,3.49925372231844,26.548896004521,196.9647143372405,250,0.9,-0,27.3155207198666,13.6265124318297,14.18725779996549,71892.06611216493,80508.05345865787,6.505807894306245,298.3473189519032,439.1878121578222,1.405887041348088,4,NaN,23,NaN,0.6624808988032163,0.1966413219149407,NaN,NaN,1.140580953923906,0,NaN,0,0,0,1,5
201.6,65,100,80,0,1.718609600866607,167.7556268644262,19.69647143372406,250,0.9,-0,27.43043575088844,13.631891293397,14.16789583376538,71952.59172501328,80577.10157739872,6.496533512951851,298.0715675185542,345.1546078753571,1.405374570174815,4,NaN,23,NaN,0.6572456080269704,0.1966874255737405,NaN,NaN,1.140157466949905,0,NaN,0,0,0,1,5
201.8,65,100,80,0,3.634714280718627,82.55077754136926,1.969647143372406,250,0.9,-0,27.5464036230124,13.64760562387005,14.14859023063886,72013.57685560054,80646.65086228658,6.490718636087913,297.8830327196175,280.8106104062886,1.404861162543563,4,NaN,23,NaN,0.650481376711466,0.1967466898579134,NaN,NaN,1.139733211872667,0,NaN,0,0,0,1,5
